object_id,event_id,lat,lng,event_date,size,country,landslide_category
3839014,7955,44.0645,-123.8296,2016-03-22 12:00:00,unknown,United States,landslide
3839015,6228,3.1797,101.6757,2014-10-01 17:50:00,small,Malaysia,landslide
3839017,2015,19.069000000000003,72.8703,2010-06-25 00:00:00,medium,India,landslide
3839018,8043,44.3784,-123.81200000000001,2015-12-20 07:20:00,unknown,United States,landslide
3839021,6778,21.4007,-157.8224,2015-02-14 09:00:00,medium,United States,landslide
3839022,7315,28.3928,83.5942,2015-05-24 00:00:00,medium,Nepal,landslide
3839025,6574,37.9327,-122.691,2014-12-19 15:00:00,small,United States,landslide
3839026,3188,40.1854,-80.5432,2011-03-09 23:00:00,small,United States,landslide
3839030,3962,45.9547,7.2083,2011-09-03 19:15:00,medium,Switzerland,landslide
3839031,4192,13.3125,123.7465,2012-02-12 00:00:00,medium,Philippines,landslide
3839034,5756,51.465,0.1595,2014-01-09 00:00:00,medium,United Kingdom,landslide
3839035,4545,21.8777,104.5658,2012-09-09 00:00:00,large,Vietnam,landslide
3839038,5475,14.7254,-92.0335,2013-09-07 00:13:00,large,Guatemala,landslide
3839039,1191,16.5702,120.5204,2009-09-26 00:00:00,medium,Philippines,landslide
3839042,1189,41.3639,41.6822,2009-09-23 20:00:00,medium,Turkey,landslide
3839043,71,-17.56,178.25,2007-05-05 00:00:00,medium,Fiji,landslide
3839044,3768,30.081,101.0106,2011-07-13 06:00:00,medium,China,landslide
3839045,6231,36.5891,109.5249,2014-09-30 08:20:00,medium,China,landslide
3839046,3391,39.0456,-84.4833,2011-04-21 00:00:00,medium,United States,landslide
3839048,393,18.432000000000002,-66.051,2007-12-12 00:00:00,medium,Puerto Rico,landslide
3839049,8246,44.0323,-123.8501,2014-12-22 11:32:00,unknown,United States,landslide
3839051,2506,28.1581,109.1974,2010-09-26 04:00:00,medium,China,landslide
3839053,6189,19.1497,83.6299,2014-08-03 09:00:00,small,India,landslide
3839056,6358,32.8468,75.137,2014-09-06 00:00:00,medium,India,landslide
3839058,6129,11.5735,122.1001,2014-07-08 09:00:00,small,Philippines,landslide
3839060,5624,50.2405,-57.5886,2013-11-05 23:00:00,small,Canada,landslide
3839061,1558,42.8214,47.1188,2010-03-12 00:00:00,medium,Russian Federation,landslide
3839063,9040,25.7262,108.7399,2015-12-11 00:00:00,medium,China,landslide
3839064,4382,25.1175,92.8573,2012-06-03 00:00:00,medium,India,landslide
3839065,4148,-26.3402,31.141,2012-01-17 22:00:00,medium,Swaziland,landslide
3839066,8527,43.6691,-123.9253,2012-12-04 14:04:00,unknown,United States,landslide
3839067,2329,-6.892,107.1749,2010-08-25 23:00:00,medium,Indonesia,landslide
3839069,1741,-17.5608,178.2168,2010-04-08 15:00:00,medium,Fiji,landslide
3839070,7787,45.5169,-122.3587,2014-06-14 12:00:00,large,United States,landslide
3839071,8548,43.3047,-122.5167,2012-11-20 09:31:00,unknown,United States,landslide
3839072,9062,0.0482,34.7222,2015-12-14 00:00:00,medium,Kenya,landslide
3839073,5932,45.01,-123.9039,2014-03-06 00:00:00,medium,United States,landslide
3839075,8049,44.7273,-124.0576,2015-12-18 20:33:00,unknown,United States,landslide
3839078,2348,14.6257,-90.5885,2010-08-28 00:00:00,medium,Guatemala,landslide
3839079,107,-0.35600000000000004,-78.148,2007-06-27 00:00:00,medium,Ecuador,landslide
3839080,3398,6.7425,-76.1551,2011-04-23 23:00:00,medium,Colombia,landslide
3839081,5446,28.2399,83.2266,2013-09-03 00:00:00,medium,Nepal,landslide
3839083,1542,-1.1667,29.6667,2010-03-05 23:00:00,medium,Uganda,landslide
3839084,9431,36.2063,71.7854,2016-03-20 15:00:00,medium,Pakistan,landslide
3839085,7126,33.8996,70.1048,2015-04-23 00:00:00,small,Pakistan,landslide
3839088,5388,-36.8642,147.2871,2013-08-23 11:00:00,medium,Australia,landslide
3839089,4747,-7.2337,109.0605,2013-02-06 21:00:00,large,Indonesia,landslide
3839090,3118,45.68818457,-122.70384223,2011-02-13 00:12:00,small,United States,landslide
3839091,5803,29.1376,118.4155,2014-01-20 16:27:00,medium,China,landslide
3839092,777,5.345,100.2487,2008-09-06 00:00:00,medium,Malaysia,landslide
3839094,100,11.2738,75.8275,2007-06-25 00:00:00,medium,India,landslide
3839095,639,28.76,104.63,2008-07-11 00:00:00,large,China,landslide
3839097,8626,44.4677,-123.5013,2012-03-26 19:07:00,unknown,United States,landslide
3839098,8732,44.3472,-123.7073,2012-01-18 18:31:00,unknown,United States,landslide
3839099,2424,23.590999999999998,92.9296,2010-09-13 00:00:00,medium,India,landslide
3839101,2308,21.7653,104.1608,2010-08-22 00:00:00,medium,Vietnam,landslide
3839103,5342,28.935,82.3125,2013-08-17 09:00:00,medium,Nepal,landslide
3839104,2379,30.2851,78.9829,2010-09-03 00:00:00,medium,India,landslide
3839105,6025,44.3551,17.9324,2014-05-15 00:00:00,medium,Bosnia and Herzegovina,landslide
3839106,4155,44.041000000000004,-123.8748,2012-01-19 00:00:00,small,United States,landslide
3839107,158,7.36512359,126.03561573,2007-08-06 12:10:00,large,Philippines,landslide
3839108,5302,28.3742,83.5214,2013-08-09 00:00:00,medium,Nepal,landslide
3839110,5980,1.7397,98.7845,2014-04-02 00:00:00,small,Indonesia,landslide
3839112,2391,30.8987,78.3399,2010-09-04 00:00:00,medium,India,landslide
3839114,1896,-1.7853,116.0932,2010-05-24 00:00:00,medium,Indonesia,landslide
3839115,2784,6.3236,-75.5455,2010-12-05 14:30:00,very_large,Colombia,landslide
3839116,3811,37.775,-83.6772,2011-07-19 19:00:00,small,United States,landslide
3839117,5877,51.0779,1.1802,2014-02-17 00:00:00,large,United Kingdom,landslide
3839118,3425,-40.1019,176.8655,2011-04-26 09:00:00,medium,New Zealand,landslide
3839119,5722,10.2825,125.5768,2013-12-24 00:00:00,medium,Philippines,landslide
3839120,78,27.3383,88.6069,2007-05-23 00:00:00,medium,India,landslide
3839121,4961,44.1047,-72.4328,2013-06-18 00:00:00,small,United States,landslide
3839122,8739,45.4928,-122.6738,2012-01-18 08:01:00,unknown,United States,landslide
3839124,4548,-0.9035,100.4243,2012-09-12 17:00:00,medium,Indonesia,landslide
3839125,705,18.72,73.47,2008-08-10 00:00:00,medium,India,landslide
3839126,5638,8.1747,77.444,2013-11-13 00:00:00,medium,India,landslide
3839127,5097,31.4711,77.6746,2013-07-14 00:00:00,medium,India,landslide
3839128,723,10.578,105.574,2008-08-16 00:00:00,medium,Vietnam,landslide
3839129,8008,45.9641,-123.1705,2016-01-20 13:21:00,unknown,United States,landslide
3839130,4941,-45.8727,170.5863,2013-06-17 00:00:00,medium,,landslide
3839131,2136,30.904,77.0969,2010-07-25 00:00:00,medium,India,landslide
3839138,1883,21.6252,108.3472,2010-05-20 00:00:00,medium,China,landslide
3839139,8705,44.7353,-122.6875,2012-01-19 18:27:00,unknown,United States,landslide
3839142,3055,49.0396,-122.855,2011-01-24 15:00:00,small,Canada,landslide
3839143,1162,14.2138,121.0105,2009-09-13 05:45:00,medium,Philippines,landslide
3839144,4503,38.8507,-119.6457,2012-08-20 00:00:00,medium,United States,landslide
3839146,1336,8.9196,124.7837,2009-11-24 00:00:00,medium,Philippines,landslide
3839147,3998,28.4115,84.7943,2011-09-30 00:00:00,medium,Nepal,landslide
3839148,4817,-0.1799,36.5229,2013-04-22 00:00:00,medium,Kenya,landslide
3839149,3385,34.11897569,73.87654866999998,2011-04-21 00:00:00,medium,Pakistan,landslide
3839150,2428,29.476999999999997,80.3491,2010-09-14 00:00:00,medium,Nepal,landslide
3839151,5606,57.0624,-6.5345,2013-10-15 00:00:00,small,United Kingdom,landslide
3839152,5470,26.8722,87.3303,2013-09-06 23:00:00,medium,Nepal,landslide
3839153,8271,42.3395,-124.4124,2014-12-08 09:58:00,unknown,United States,landslide
3839154,7220,-20.1999,57.5716,2015-06-23 23:00:00,small,Mauritius,landslide
3839155,7106,28.2135,84.7277,2015-05-02 00:00:00,small,Nepal,landslide
3839156,9421,-43.72511118,169.2058993,2016-04-27 00:00:00,large,New Zealand,landslide
3839157,1242,16.9413,120.9074,2009-10-08 00:00:00,medium,Philippines,landslide
3839160,2817,47.4481,-122.3633,2010-12-12 09:00:00,medium,United States,landslide
3839161,5500,5.4175,100.2676,2013-09-11 00:00:00,medium,Malaysia,landslide
3839162,8586,46.0534,-123.6638,2012-07-12 23:12:00,unknown,United States,landslide
3839163,232,27.9167,84.25,2007-09-05 00:00:00,medium,Nepal,landslide
3839165,2751,7.4227,80.6309,2010-11-26 00:00:00,medium,Sri Lanka,landslide
3839166,4803,-9.5744,160.1445,2013-04-13 18:00:00,medium,Solomon Islands,landslide
3839170,4504,34.6113,74.9499,2012-08-21 00:00:00,medium,India,landslide
3839171,8664,45.2771,-123.8289,2012-03-02 08:19:00,unknown,United States,landslide
3839172,880,28.715,113.587,2008-11-07 00:00:00,medium,China,landslide
3839173,4097,5.2505,-75.5001,2011-12-16 00:00:00,large,Colombia,landslide
3839176,371,13.7856,124.1604,2007-11-24 00:00:00,medium,Philippines,landslide
3839179,6147,49.8153,-102.3192,2014-07-15 00:00:00,small,Canada,landslide
3839180,3155,43.6511,-123.8817,2011-02-28 07:00:00,small,United States,landslide
3839181,7714,13.1807,43.9549,2016-05-23 00:00:00,medium,Yemen,landslide
3839182,8417,44.7568,-122.4789,2014-12-22 15:24:00,unknown,United States,landslide
3839183,1631,-23.0189,-43.4788,2010-04-06 00:00:00,medium,Brazil,landslide
3839190,8437,44.049,-122.8753,2013-09-29 19:40:00,unknown,United States,landslide
3839192,2963,15.4838,73.8164,2011-01-11 00:00:00,medium,India,landslide
3839193,745,-36.9929,174.888,2008-08-25 00:00:00,medium,New Zealand,landslide
3839194,552,-6.3,147.6,2008-05-24 00:00:00,large,Papua New Guinea,landslide
3839195,8615,44.0091,-123.7615,2012-03-30 08:36:00,unknown,United States,landslide
3839198,2060,28.0063,83.7826,2010-07-11 09:00:00,medium,Nepal,landslide
3839200,6139,27.5687,85.34,2014-07-13 00:00:00,small,Nepal,landslide
3839202,2199,10.6857,-61.5989,2010-08-05 13:45:00,small,Trinidad and Tobago,landslide
3839203,6599,5.8498,95.2701,2014-12-27 00:00:00,medium,Indonesia,landslide
3839204,2966,-38.6763,143.8478,2011-01-12 00:00:00,medium,Australia,landslide
3839205,180,1.0439,34.2583,2007-08-12 00:00:00,medium,Uganda,landslide
3839207,4997,28.3536,82.3997,2013-06-29 00:00:00,medium,Nepal,landslide
3839208,3414,39.1065,-84.501,2011-04-25 00:00:00,small,United States,landslide
3839210,3672,25.5125,93.3613,2011-06-29 00:00:00,medium,India,landslide
3839212,2416,30.7333,78.4403,2010-09-12 00:00:00,medium,India,landslide
3839213,5295,10.3494,123.9334,2013-08-08 21:00:00,medium,Philippines,landslide
3839215,5372,16.7667,120.7617,2013-08-19 00:00:00,medium,Philippines,landslide
3839218,8078,46.0205,-122.8777,2015-12-11 08:54:00,unknown,United States,landslide
3839219,9549,50.7155,-1.8793,2016-09-15 00:00:00,medium,United Kingdom,landslide
3839220,4498,32.1797,77.1947,2012-08-18 00:00:00,medium,India,landslide
3839221,9167,26.8823,87.9125,2016-06-14 00:00:00,medium,Nepal,landslide
3839222,7262,33.7403,77.7559,2015-07-21 00:00:00,small,India,landslide
3839224,5112,36.7619,36.4354,2013-07-16 08:00:00,medium,Turkey,landslide
3839225,5417,7.70427116,126.14197592,2013-08-29 09:00:00,medium,Philippines,landslide
3839226,6918,36.1807,-93.20299999999999,2015-03-20 00:00:00,small,United States,landslide
3839227,2161,30.7467,78.4517,2010-07-29 00:00:00,medium,India,landslide
3839228,3997,27.5161,88.5575,2011-09-30 00:00:00,medium,India,landslide
3839231,4451,32.0637,102.9905,2012-07-07 00:00:00,large,China,landslide
3839232,8105,45.5635,-123.5827,2015-12-08 18:00:00,unknown,United States,landslide
3839233,3792,7.7299,125.0989,2011-07-16 20:00:00,small,Philippines,landslide
3839234,3151,-16.5293,-68.0861,2011-02-26 18:00:00,large,Bolivia,landslide
3839235,9527,34.785,73.5206,2016-10-01 00:00:00,medium,Pakistan,landslide
3839236,2915,-18.7677,-40.9752,2010-12-30 00:00:00,medium,Brazil,landslide
3839237,2253,25.31006064,94.48265093,2010-08-15 23:00:00,medium,India,landslide
3839238,4684,47.8501,-122.2146,2012-12-26 00:00:00,medium,United States,landslide
3839239,9119,26.0746,97.3668,2015-12-25 18:00:00,medium,Myanmar,landslide
3839241,1888,23.6679,120.8766,2010-05-23 00:00:00,medium,China,landslide
3839242,3764,19.6699,73.5111,2011-07-12 17:15:00,medium,India,landslide
3839243,4668,45.53,-122.7701,2012-12-20 12:00:00,medium,United States,landslide
3839246,9262,48.1136,-123.3754,2016-01-28 00:00:00,small,United States,landslide
3839247,7641,7.825,98.3819,2015-08-10 23:00:00,small,Thailand,landslide
3839248,1657,-22.8926,-43.0987,2010-04-06 00:00:00,medium,Brazil,landslide
3839250,5324,19.3074,101.8343,2013-08-13 00:00:00,medium,Laos,landslide
3839251,5092,24.4236,121.0135,2013-07-13 03:00:00,medium,China,landslide
3839253,2210,34.1619,77.5528,2010-08-06 00:30:00,large,India,landslide
3839254,1913,28.11,83.68,2010-05-29 09:00:00,medium,Nepal,landslide
3839255,2464,30.9544,77.5063,2010-09-19 00:00:00,medium,India,landslide
3839256,8758,43.4222,-124.0323,2011-11-28 09:20:00,unknown,United States,landslide
3839257,5202,34.3006,105.8268,2013-07-26 09:30:00,medium,China,landslide
3839258,4280,11.78,124.89,2012-03-20 08:30:00,medium,Philippines,landslide
3839259,4728,-2.53,140.7161,2013-01-24 00:00:00,medium,Indonesia,landslide
3839260,5099,30.6738,77.3544,2013-07-14 00:00:00,medium,India,landslide
3839265,1637,-22.8279,-43.0221,2010-04-06 00:00:00,medium,Brazil,landslide
3839268,4417,52.2351,-10.2545,2012-06-17 00:00:00,medium,Ireland,landslide
3839269,2305,31.5304,77.7755,2010-08-21 00:00:00,medium,India,landslide
3839270,5380,24.684,121.1483,2013-08-21 18:00:00,medium,China,landslide
3839271,440,2.3078,97.8297,2008-02-01 00:00:00,medium,Indonesia,landslide
3839274,5874,58.5624,-137.0834,2014-02-16 05:24:00,very_large,United States,landslide
3839277,8977,35.1634,-82.1818,2015-12-01 00:00:00,small,United States,landslide
3839278,3825,29.3879,-82.4854,2011-07-21 00:00:00,medium,United States,landslide
3839279,1486,-5.8645,105.7474,2010-02-08 23:00:00,medium,Indonesia,landslide
3839281,9514,18.5084,-69.9047,2016-10-03 00:00:00,small,Dominican Republic,landslide
3839282,9374,34.80316285,74.21346154999998,2014-04-03 00:00:00,small,Pakistan,landslide
3839283,6619,3.0651,101.7342,2014-12-31 18:00:00,medium,Malaysia,landslide
3839284,8837,44.9454,-118.9956,2011-01-17 03:38:00,unknown,United States,landslide
3839285,8666,44.0319,-123.8481,2012-02-20 15:06:00,unknown,United States,landslide
3839286,5285,29.5659,80.3657,2013-08-05 00:00:00,medium,India,landslide
3839287,1703,-22.8776,-43.0978,2010-04-06 00:00:00,medium,Brazil,landslide
3839288,7775,41.3936,41.4323,2015-08-24 00:00:00,medium,Turkey,landslide
3839290,801,28.51,81.48,2008-09-21 00:00:00,medium,Nepal,landslide
3839292,1108,24.9925,93.5,2009-08-20 00:00:00,medium,India,landslide
3839293,1070,5.9586,10.1475,2009-08-04 16:00:00,medium,Cameroon,landslide
3839294,6611,10.4775,123.76299999999999,2014-12-29 00:00:00,medium,Philippines,landslide
3839295,5814,3.7944,113.6308,2014-01-22 00:00:00,unknown,Malaysia,landslide
3839296,3989,27.4082091,87.29003611,2011-09-26 23:20:00,medium,Nepal,landslide
3839297,5571,10.5543,-84.8946,2013-10-03 00:00:00,medium,Costa Rica,landslide
3839298,3585,29.1554,114.4393,2011-06-10 08:00:00,medium,China,landslide
3839299,2467,30.7198,77.1695,2010-09-19 00:00:00,medium,India,landslide
3839300,448,12.9752,77.6092,2008-02-08 00:00:00,medium,India,landslide
3839303,6105,28.9205,95.3429,2014-06-26 23:00:00,medium,India,landslide
3839304,2430,27.8732,85.9259,2010-09-14 00:00:00,medium,Nepal,landslide
3839305,7175,33.9243,74.6163,2015-04-05 00:00:00,medium,India,landslide
3839306,9168,27.6438,93.87100000000001,2016-06-12 23:00:00,medium,India,landslide
3839308,4584,8.1469,125.137,2012-10-09 00:00:00,medium,Philippines,landslide
3839310,6797,36.0739,72.0406,2015-02-25 00:00:00,medium,Pakistan,landslide
3839312,8130,45.5635,-123.5827,2015-12-08 11:47:00,unknown,United States,landslide
3839313,5101,28.0583,82.402,2013-07-14 00:00:00,medium,Nepal,landslide
3839314,8283,45.2222,-122.242,2014-11-05 14:22:00,unknown,United States,landslide
3839315,554,9.7327,76.8403,2008-05-28 00:00:00,medium,India,landslide
3839316,7021,27.0076,88.251,2015-06-27 23:00:00,medium,India,landslide
3839318,7159,29.3908,79.4552,2015-07-10 00:00:00,medium,India,landslide
3839319,3504,38.4069,-82.4333,2011-05-18 00:00:00,small,United States,landslide
3839320,5703,-19.6168,-40.8262,2013-12-21 04:00:00,medium,Brazil,landslide
3839321,32,45.8737,6.8935,2007-03-03 00:00:00,small,France,landslide
3839322,9007,45.5325,-122.7106,2015-12-07 00:00:00,small,United States,landslide
3839323,9571,-7.3686,108.5684,2016-10-09 00:00:00,medium,Indonesia,landslide
3839325,967,8.2101,126.2848,2009-01-11 00:00:00,medium,Philippines,landslide
3839326,3560,24.8286,93.5935,2011-05-31 14:30:00,medium,India,landslide
3839327,2215,32.371,77.2468,2010-08-06 01:00:00,medium,India,landslide
3839328,3104,7.6235,80.6349,2011-02-07 00:00:00,medium,Sri Lanka,landslide
3839329,8272,45.5891,-122.0776,2014-12-04 11:49:00,unknown,United States,landslide
3839330,5173,40.4252,-79.8071,2013-07-23 00:00:00,small,United States,landslide
3839331,6048,4.9751,115.9243,2014-06-04 00:00:00,small,Malaysia,landslide
3839333,3058,9.7177,124.3378,2011-01-25 00:00:00,medium,Philippines,landslide
3839334,6601,5.8305,95.3103,2014-12-27 00:00:00,medium,Indonesia,landslide
3839335,4038,-6.9788,106.7018,2011-11-04 00:00:00,medium,Indonesia,landslide
3839336,8071,42.0806,-124.3122,2015-12-13 06:53:00,unknown,United States,landslide
3839337,156,16.3922,120.6794,2007-08-04 00:00:00,medium,Philippines,landslide
3839339,587,27.2298,94.0989,2008-06-15 00:00:00,medium,India,landslide
3839341,9226,5.7216000000000005,-76.3187,2016-06-10 15:00:00,large,Colombia,landslide
3839342,6258,57.1225,-135.3549,2014-09-19 00:00:00,large,United States,landslide
3839343,8604,40.4171,49.7973,2015-10-07 00:00:00,large,Azerbaijan,landslide
3839348,6019,24.4136,91.7561,2014-05-10 09:00:00,small,Bangladesh,landslide
3839350,6241,49.2658,-123.2643,2014-10-22 00:00:00,small,,landslide
3839352,8951,-1.1161,35.8736,2015-11-17 00:00:00,medium,Kenya,landslide
3839353,4041,24.7032,101.6378,2011-11-09 03:30:00,medium,China,landslide
3839357,9313,45.8081,-115.7979,2016-02-18 00:00:00,small,United States,landslide
3839358,8459,44.7174,-119.1038,2013-08-03 12:41:00,unknown,United States,landslide
3839359,8012,25.9703,91.8584,2015-09-06 15:00:00,medium,India,landslide
3839360,51,39.221,71.188,2007-04-01 00:00:00,medium,Tajikistan,landslide
3839361,2254,34.8142,74.3225,2010-08-15 00:00:00,medium,Pakistan,landslide
3839363,2555,22.6461,97.3193,2010-10-06 00:00:00,medium,Myanmar,landslide
3839364,7062,33.6303,74.4838,2015-05-14 09:00:00,small,India,landslide
3839365,5633,8.4951,76.921,2013-11-13 04:00:00,medium,India,landslide
3839366,2369,16.5332,80.6103,2010-08-31 00:00:00,medium,India,landslide
3839367,8823,43.321999999999996,-122.6946,2011-03-13 11:18:00,unknown,United States,landslide
3839368,8902,26.6738,118.91,2016-07-09 00:00:00,medium,China,landslide
3839369,6692,11.5644,-85.5964,2014-11-23 15:00:00,medium,Nicaragua,landslide
3839371,7335,25.5145,90.2023,2015-08-18 09:00:00,medium,India,landslide
3839373,7215,32.2473,78.03699999999999,2015-07-13 23:00:00,small,India,landslide
3839375,6979,27.36,87.6681,2015-06-11 00:00:00,large,Nepal,landslide
3839376,8107,45.9572,-123.9267,2015-12-08 17:35:00,unknown,United States,landslide
3839377,9255,46.9469,-123.32,2016-01-28 00:00:00,medium,United States,landslide
3839379,2011,43.3321,-90.595,2010-06-23 00:00:00,medium,United States,landslide
3839380,6317,21.9564,106.6974,2014-09-17 00:00:00,medium,Vietnam,landslide
3839381,4059,39.1854,16.158,2011-11-23 00:00:00,small,Italy,landslide
3839382,704,12.6445,75.605,2008-08-10 00:00:00,medium,India,landslide
3839383,2752,7.4237,80.6104,2010-11-26 00:00:00,medium,Sri Lanka,landslide
3839385,6840,33.7453,74.1794,2015-02-05 00:00:00,medium,India,landslide
3839386,6665,14.3666,-90.2848,2014-07-04 00:00:00,medium,Guatemala,landslide
3839387,5179,30.261999999999997,79.2191,2013-07-24 00:00:00,medium,India,landslide
3839388,9528,34.9002,73.6558,2016-10-01 00:00:00,medium,Pakistan,landslide
3839389,5798,-6.9903,110.4009,2014-01-18 00:00:00,medium,Indonesia,landslide
3839390,3568,9.8721,76.7046,2011-06-02 00:00:00,medium,India,landslide
3839391,4587,45.5313,-122.7193,2012-10-15 00:00:00,medium,United States,landslide
3839392,1945,48.6226,21.3669,2010-06-04 09:00:00,medium,Slovakia,landslide
3839393,224,11.2415,-60.6742,2007-09-01 00:00:00,medium,Trinidad and Tobago,landslide
3839396,6272,1.2628,35.415,2014-10-17 00:00:00,small,Kenya,landslide
3839397,4786,-6.622000000000001,106.7161,2013-03-25 00:00:00,large,Indonesia,landslide
3839398,736,16.9,120.4525,2008-08-20 00:00:00,medium,Philippines,landslide
3839399,9616,13.4952,123.6166,2016-10-15 00:00:00,medium,Philippines,landslide
3839400,8239,44.6908,-121.9962,2014-12-25 05:29:00,unknown,United States,landslide
3839401,7164,33.4418,-117.6454,2015-04-09 00:00:00,small,United States,landslide
3839402,503,54.417,13.4343,2008-04-19 00:00:00,medium,Germany,landslide
3839404,4850,35.3884,-83.4985,2013-05-08 00:00:00,medium,United States,landslide
3839405,6145,26.6537,105.7688,2014-07-15 09:00:00,small,China,landslide
3839406,3690,7.0804,125.6147,2011-07-01 00:00:00,medium,Philippines,landslide
3839408,8894,14.8489,120.2652,2016-07-09 00:00:00,unknown,Philippines,landslide
3839409,4686,13.3201,123.5841,2012-12-27 00:00:00,medium,Philippines,landslide
3839410,8013,43.6412,-123.6626,2016-01-18 11:07:00,unknown,United States,landslide
3839411,42,40.5175,-81.4305,2007-03-22 00:00:00,small,United States,landslide
3839412,2591,-1.8667,121.5,2010-10-12 12:00:00,large,Indonesia,landslide
3839414,4165,-1.0478,102.9334,2012-01-23 00:00:00,medium,Indonesia,landslide
3839415,1683,44.6635,-123.949,2010-04-06 09:00:00,medium,United States,landslide
3839419,8139,45.2514,-123.1632,2015-12-07 12:32:00,unknown,United States,landslide
3839420,3675,3.1588,101.7575,2011-06-29 00:00:00,medium,Malaysia,landslide
3839421,7080,41.4312,-81.392,2015-06-27 13:00:00,small,United States,landslide
3839423,2634,16.4996,120.8329,2010-10-18 00:00:00,medium,Philippines,landslide
3839424,2014,19.153,72.9266,2010-06-25 00:00:00,medium,India,landslide
3839425,8274,45.857,-118.9067,2014-11-30 15:22:00,unknown,United States,landslide
3839427,5857,51.2717,-0.8823000000000001,2014-02-10 00:00:00,large,United Kingdom,landslide
3839428,6570,17.4303,73.5097,2011-08-30 00:00:00,medium,India,landslide
3839429,3804,23.7118,90.4077,2011-07-19 00:00:00,large,Bangladesh,landslide
3839431,1016,45.0664,9.2635,2009-04-28 00:00:00,medium,Italy,landslide
3839433,10025,32.76390852,77.28272548000002,2017-06-29 00:00:00,medium,India,landslide
3839435,5887,53.29,-1.4425,2014-02-20 00:00:00,unknown,United Kingdom,landslide
3839436,2955,-27.3865,152.7853,2011-01-10 00:00:00,small,Australia,landslide
3839438,2938,6.8894,81.0402,2011-01-06 18:00:00,medium,Sri Lanka,landslide
3839440,8034,44.7862,-124.0707,2015-12-21 12:35:00,unknown,United States,landslide
3839441,6074,48.2264,-114.3032,2014-06-19 09:00:00,small,United States,landslide
3839442,9323,22.7496,120.685,2016-05-22 00:00:00,small,China,landslide
3839443,7167,34.6609,73.9593,2015-04-08 00:00:00,small,India,landslide
3839444,8960,39.7842,-105.0743,2016-06-18 07:15:00,medium,United States,landslide
3839445,141,25.38,91.88,2007-07-26 00:00:00,medium,India,landslide
3839446,8406,45.9759,-117.2619,2014-01-10 10:11:00,unknown,United States,landslide
3839447,3983,26.1548,91.7351,2011-09-23 00:00:00,large,India,landslide
3839448,6031,3.2211,101.5768,2014-05-17 10:40:00,small,Malaysia,landslide
3839449,3638,50.4546,-104.6071,2011-06-22 00:00:00,medium,Canada,landslide
3839452,2844,-8.3383,115.1389,2010-12-13 00:00:00,medium,Indonesia,landslide
3839453,2057,27.81963827,84.46652548,2010-07-11 23:00:00,medium,Nepal,landslide
3839454,395,34.93977198,76.83270934000002,2007-12-16 00:00:00,medium,Pakistan,landslide
3839455,1487,34.0876,74.0225,2010-02-08 18:00:00,medium,India,landslide
3839456,1513,-1.2247,116.8785,2010-02-20 23:45:00,medium,Indonesia,landslide
3839457,4769,-29.7736,151.1112,2013-03-03 00:00:00,medium,Australia,landslide
3839458,4024,29.7453,98.5567,2011-10-22 07:30:00,medium,China,landslide
3839459,5155,34.514,104.149,2013-07-22 07:45:00,medium,China,landslide
3839461,8469,18.1639,100.2433,2016-07-02 09:00:00,small,Thailand,landslide
3839463,4824,11.1954,-60.6764,2013-04-26 00:00:00,large,Trinidad and Tobago,landslide
3839464,6705,8.9763,-79.5391,2014-06-24 00:00:00,small,Panama,landslide
3839465,7319,28.2887,83.8974,2015-08-17 00:00:00,medium,Nepal,landslide
3839467,419,33.23738085,75.24528226,2008-01-09 00:00:00,medium,India,landslide
3839468,8597,45.3537,-118.1936,2012-04-14 20:10:00,unknown,United States,landslide
3839470,2564,-26.3974,153.0871,2010-10-08 18:00:00,small,Australia,landslide
3839472,8516,46.1213,-123.2408,2012-12-19 18:05:00,unknown,United States,landslide
3839475,8074,44.0662,-123.8392,2015-12-12 20:24:00,unknown,United States,landslide
3839476,8533,43.3047,-122.5169,2012-12-01 05:21:00,unknown,United States,landslide
3839478,5956,19.3071,-155.1474,2014-03-16 00:00:00,medium,United States,landslide
3839479,1709,-22.9089,-43.0868,2010-04-06 00:00:00,medium,Brazil,landslide
3839480,6713,19.745,-72.2152,2014-11-01 00:00:00,medium,Haiti,landslide
3839481,4120,10.5979,123.478,2011-12-28 00:00:00,large,Philippines,landslide
3839482,148,22.479,92.96700000000001,2007-07-30 00:00:00,medium,India,landslide
3839483,3899,30.2258,78.3755,2011-08-08 00:00:00,medium,India,landslide
3839485,2120,29.6095,79.6628,2010-07-22 00:00:00,medium,India,landslide
3839488,8667,44.1157,-122.4605,2012-02-18 20:50:00,unknown,United States,landslide
3839490,1094,27.15977181,88.63411246,2009-08-16 21:30:00,medium,India,landslide
3839493,8204,42.2791,-123.6161,2015-02-07 06:14:00,unknown,United States,landslide
3839494,468,-0.4635,-77.8928,2008-02-28 00:00:00,medium,Ecuador,landslide
3839495,5064,-43.5569,172.7171,2013-07-09 00:00:00,small,New Zealand,landslide
3839498,6624,-18.089000000000002,178.06799999999998,2015-01-04 00:00:00,small,Fiji,landslide
3839499,4150,10.32,123.84,2012-01-19 02:00:00,medium,Philippines,landslide
3839500,7156,10.3448,77.5666,2015-07-09 00:00:00,medium,India,landslide
3839501,16,29.3631,115.4786,2007-01-19 00:00:00,medium,China,landslide
3839502,3436,36.1638,-87.5085,2011-04-27 08:00:00,small,United States,landslide
