"latitude","longitude","name","country","refcode"
-26.34,-52.2,"Abelardo Luz","BR","ADL"
-21.5,-41,"Acu Pt/Sao Joao da Barra","BR","ACX"
-12.08,-38.25,"Alagoinhas","BR","AGS"
-7.26,-34.54,"Alhandra","BR","ALH"
-20.52,-46.23,"Alpinopolis","BR","ALP"
-2.4,-44.21,"Alumar","BR","ALU"
-4.57,-37.08,"Areia Branca","BR","ARE"
-5.05,-37.37,"Barauna","BR","BUN"
-19.51,-40.03,"Barra do Riacho Pt / Aracruz","BR","RCH"
-10.54,-37.03,"Barra dos Coqueiros","BR","BAR"
-6.58,-34.5,"Cabedelo Pt","BR","CDO"
-22.29,-42.39,"Cachoeiras de Macacu","BR","CDM"
-26.59,-48.38,"Camboriu","BR","CBU"
-23.01,-47.31,"Capivari","BR","CPI"
-9.23,-41.1,"Casa Nova","BR","CAV"
-5.38,-35.25,"Ceara-Mirim","BR","CEA"
-3.5,-62.05,"Codajas","BR","CDA"
-8.59,-39.54,"Curaca","BR","CUA"
-12.37,-38.18,"Dias d'Avila","BR","DIA"
-8.12,-72.56,"Estrema","BR","ESA"
-22.58,-42.02,"Forno Pt/Arraial do Cabo","BR","FNO"
-5.06,-36.19,"Guamare","BR","GUA"
-25.55,-48.35,"Guaratuba","BR","GTB"
-8.24,-35.03,"Ipojuca","BR","IPO"
-20.15,-43.48,"Itabirito","BR","IRO"
-3.08,-58.26,"Itacoatiara","BR","IAR"
-22.52,-43.47,"Itaguai Pt = Sepetiba Pt","BR","SPB"
-21.01,-40.5,"Itapemirim","BR","ITZ"
-26.07,-48.36,"Itapoa","BR","IOA"
-2.36,-44.21,"Itaqui","BR","IQI"
-24.15,-49.42,"Jaguariaiva","BR","JRV"
-2.1,-56.05,"Juruti","BR","JUR"
-12.55,-38.21,"Lauro de Freitas","BR","LDF"
-5.51,-35.21,"Macaiba","BR","MAI"
-0.54,-52.25,"Munguba","BR","MGU"
-29.34,-50.54,"Nova Hartz","BR","HAR"
-19.41,-43.34,"Nova Uniao","BR","NVU"
-1.15,-48.26,"Outeiro","BR","OUT"
-12.33,-47.51,"Parana","BR","PNN"
-3.32,-38.52,"Pecem Pt/Sao Goncalo do Amarante","BR","PEC"
-12.51,-62.54,"Pedras Negras","BR","PEN"
-26.45,-49.1,"Pomerode","BR","POM"
-2.33,-44.22,"Ponta da Madeira","BR","PMA"
-20.47,-40.35,"Ponta do Ubu Pt/Anchieta","BR","POU"
-22.5,-45.15,"Potim","BR","POI"
-19.38,-39.49,"Regencia Terminal/Linhares","BR","REL"
-22.53,-43.14,"Rio de Janeiro","BR","RIO"
-22.57,-49.58,"Salto Grande","BR","SAL"
-0.46,-48.31,"Salvaterra","BR","SLV"
-0.03,-51.1,"Santana Pt./Macapa","BR","MCP"
-21.34,-42.11,"Santo Antonio de Padua","BR","STA"
-18.43,-39.51,"Sao Mateus","BR","SBJ"
-22.52,-51.08,"Sao Tome","BR","SOM"
-23.57,-46.23,"Sao Vicente","BR","SVT"
-9.43,-41.17,"Sento Se","BR","STS"
-13.31,-39.06,"Taperoa","BR","TPR"
-26.51,-49.17,"Timbo","BR","TMO"
-29.32,-50.48,"Tres Coroas","BR","ROA"
-29.57,-51.43,"Triunfo","BR","TFO"
-20.17,-40.14,"Tubarao Pt./Vitoria","BR","TUB"
-2.45,-42.16,"Tutoia","BR","TUT"
-12.57,-38.36,"Vera Cruz","BR","VZC"
-1.32,-48.44,"Vila do Conde Pt/Barcarena","BR","VDC"
-20.19,-40.2,"Vitoria Pt","BR","VIX"
23.49,-76.1,"Bock Cay","BS","BKC"
26.05,-77.32,"Gorda Cay","BS","GOC"
23.32,-75.5,"Great Exuma Island","BS","EXU"
24.35,-75.55,"Little San Salvador","BS","HMC"
-20.35,26.32,"Dukwi","BW","DUK"
-23.06,26.5,"Mahalapye","BW","MAH"
53.03,26.37,"Kletsk","BY","KLK"
53.21,32.03,"Kostyukovichi","BY","KYC"
52.07,26.05,"Pinsk","BY","PIK"
52.21,30.24,"Rechytsa","BY","RYA"
53.06,25.19,"Slonim","BY","SNM"
53.09,24.26,"Vawkavysk","BY","VAW"
16,-88.55,"Barranco","BZ","BAR"
16.31,-88.24,"Big Creek","BZ","BGK"
16.58,-88.13,"Dangriga","BZ","DGA"
54.55,-58.55,"Adlavik","CA","ALK"
48.33,-58.46,"Aguathuna","CA","AGU"
56.26,-111.02,"Anzac","CA","ANZ"
73.02,-85.1,"Arctic Bay","CA","ARB"
45.31,-61.01,"Arichat","CA","ARI"
47.46,-53.59,"Arnold's Cove","CA","ARC"
52.07,-107.13,"Asquith","CA","ASQ"
47.59,-66.43,"Atholville","CA","ALV"
47.25,-53.12,"Avondale","CA","AVO"
45.06,-64.15,"Avonport","CA","AVP"
49.55,-56.11,"Baie Verte","CA","BVE"
50.18,-62.5,"Baie-Johan-Beetz","CA","BJO"
64.19,-96.02,"Baker Lake","CA","BLK"
45,-79.36,"Bala","CA","BAA"
44.28,-63.34,"Bald Rock","CA","BDR"
50.29,-111.44,"Bantry","CA","NTR"
43.34,-65.34,"Barrington","CA","BAN"
47.2,-52.5,"Bay Bulls","CA","BBU"
47.35,-53.18,"Bay Roberts","CA","BYR"
45.08,-67.07,"Bayside, Charlotte","CA","BST"
46.01,-62.29,"Beach Point","CA","BPO"
50.31,-126.52,"Beaver Cove","CA","BEA"
46.2,-72.26,"Becancour","CA","BEC"
44.43,-63.41,"Bedford","CA","BDF"
47.41,-65.42,"Beresford","CA","BFR"
44.32,-78.33,"Bobcaygeon","CA","BOB"
46.15,-63.42,"Borden","CA","BOR"
49.09,-55.22,"Botwood","CA","BWD"
46.28,-64.43,"Bouctouche","CA","BUE"
50.25,-112.16,"Bow City","CA","BC2"
49.22,-123.2,"Bowen Island","CA","BNI"
48.35,-123.27,"Brentwood Bay","CA","BRD"
47.5,-53.52,"Bull Arm","CA","BUA"
47.36,-57.38,"Burgeo","CA","BUO"
48.42,-53.48,"Burnside","CA","BUS"
49.18,-123.11,"Burrard Inlet","CA","BIN"
50.01,-125.15,"Campbell River","CA","CAM"
44.18,-77.47,"Campbellford","CA","CBF"
45.2,-61,"Canso","CA","CAH"
49.05,-66.41,"Cap-Chat","CA","CAC"
47.38,-59.18,"Cape Ray","CA","CPY"
47.02,-70.27,"Cap-St-Ignace","CA","CSI"
49.52,-99.21,"Carberry","CA","CBY"
47.44,-53.15,"Carbonear","CA","CRB"
49.22,-54.16,"Carmanville","CA","CMV"
49.4,-54.25,"Change Islands","CA","CIL"
47.34,-59.09,"Channel-Port aux Basques","CA","PBQ"
46.14,-63.08,"Charlottetown","CA","CHA"
46.58,-71.01,"Chateau-Richer","CA","RRE"
51.02,-113.49,"Chestermere","CA","CTR"
46.37,-61.01,"Cheticamp","CA","CHT"
58.46,-94.11,"Churchill","CA","CHV"
48.09,-53.58,"Clarenville","CA","CLE"
43.27,-65.38,"Clark's Harbour","CA","CLH"
51.39,-120.02,"Clearwater","CA","CWT"
44.39,-64,"Cleveland","CA","CVA"
43.58,-80.58,"Clifford","CA","LLF"
50.36,-127.35,"Coal Harbour","CA","CAU"
43.58,-78.1,"Cobourg","CA","CBG"
47.35,-53.16,"Coley's Point","CA","CYP"
47.51,-53.59,"Come By Chance","CA","CBC"
46.29,-80.51,"Coniston","CA","CSJ"
48.57,-57.56,"Corner Brook","CA","CBK"
49.54,-57.47,"Cow Head","CA","CWH"
49.45,-112.21,"Cranford","CA","CRA"
49.08,-98.57,"Crystal City","CA","CCI"
49.05,-123,"Delta","CA","DEL"
49.33,-124.48,"Denman Island","CA","DSA"
47.33,-53.33,"Dildo","CA","DIL"
46.54,-60.28,"Dingwall","CA","DWL"
43.3,-81.17,"Dublin","CA","DLN"
45.29,-71.4,"East Angus","CA","ETA"
50.44,-104.38,"Emerald Park","CA","XVX"
54.05,-125.01,"Endako","CA","END"
49.16,-123.1,"English Bay","CA","EBY"
47.22,-61.56,"Etang-du-Nord","CA","ETN"
49.29,-111.06,"Etzikom","CA","ETZ"
44.49,-63.37,"Fall River","CA","FLR"
49.43,-54.17,"Fogo","CA","FOG"
43.06,-82,"Forest","CA","ZFT"
65.11,-123.25,"Fort Franklin","CA","FKN"
49.1,-122.34,"Fort Langley","CA","FLY"
57.11,-111.38,"Fort MacKay","CA","FMA"
48.24,-89.14,"Fort William","CA","FWL"
47.04,-55.5,"Fortune","CA","FOR"
50.58,-119.12,"Fraser Wharves","CA","FWS"
49.07,-122.44,"Fraser-Surrey Docks","CA","FSD"
45.57,-66.39,"Fredericton","CA","FRE"
43.21,-80.18,"Galt","CA","GLT"
48.57,-54.33,"Gander","CA","GAN"
48.5,-64.29,"Gaspe","CA","GPE"
46.12,-59.58,"Glace Bay","CA","GLB"
53.24,-60.1,"Goose Bay","CA","GOO"
47.06,-55.47,"Grand Bank","CA","GRB"
44.42,-66.48,"Grand Manan","CA","GMA"
46.17,-64.33,"Grande-Digue","CA","EDI"
44.34,-63.56,"Hacketts Cove","CA","HCC"
43.37,-79.57,"Halton Hills","CA","OON"
49.32,-56.52,"Hampden","CA","HMP"
44.08,-81.01,"Hanover","CA","HVR"
48.01,-53.16,"Hants Harbour","CA","HHB"
47.29,-55.5,"Harbour Breton","CA","HBR"
47.41,-53.15,"Harbour Grace","CA","HRE"
52.18,-131.24,"Harriet Harbour","CA","HAR"
44.08,-78.11,"Harwood","CA","HON"
48.23,-71.41,"Hebertville","CA","HEB"
58.12,-62.38,"Hebron","CA","HBN"
45.03,-73.36,"Hemmingford","CA","HMM"
69.34,-139.04,"Herschel Island","CA","HLI"
44.2,-64.59,"Hibernia","CA","HIB"
47.23,-53.08,"Holyrood","CA","HOD"
52.2,-121.25,"Horsefly","CA","HRF"
69.22,-81.49,"Igloolik","CA","IGL"
51.2,-105.26,"Imperial","CA","SIM"
49.22,-122.52,"Indian Arm","CA","IAM"
45.02,-75.24,"Inkerman","CA","IKM"
50.31,-116.02,"Invermere","CA","IVM"
63.44,-68.3,"Iqaluit","CA","IQL"
49.57,-110.16,"Irvine","CA","IVN"
53.52,-94.4,"Island Lake","CA","ISL"
49.52,-56.48,"Jackson Arm","CA","JAC"
45.49,-66.06,"Jemseg","CA","JEG"
49.54,-116.55,"Kaslo","CA","KLO"
45.53,-80.44,"Key Harbour","CA","KHO"
46.13,-71.23,"Kinnear's Mills","CA","KNE"
61.33,-77.44,"Kovik Bay","CA","KOV"
49.42,-97.16,"La Salle","CA","LMW"
54.46,-111.57,"Lac La Biche","CA","AAB"
45.43,-70.51,"Lac-Drolet","CA","LDT"
42.17,-82.44,"Lakeshore","CA","LSE"
52.13,-87.53,"Lansdowne","CA","LDS"
48.28,-64.18,"L'Anse-a-Beaufils","CA","LB3"
51.31,-56.5,"L'Anse-au-Loup","CA","ALO"
49.15,-124.05,"Lantzville","CA","LZV"
47.25,-79.17,"Laverlochere","CA","LVH"
49,-66.58,"Les Mechins","CA","MHN"
49.14,-55.04,"Lewisporte","CA","LWP"
45.18,-74.02,"L'Ile-des-Soeurs (Nuns Island)","CA","ILS"
43,-81.25,"Lobo","CA","LOB"
43.42,-65.07,"Lockeport","CA","LCP"
49.27,-57.46,"Lomond","CA","LMD"
47.26,-53.48,"Long Harbour","CA","LOH"
48,-55.55,"Long Pond","CA","LOP"
45.55,-59.59,"Louisbourg","CA","LOU"
42.52,-79.27,"Lowbanks","CA","LWB"
48.31,-59,"Lower Cove","CA","LCV"
46.35,-41.44,"Lower Sackville","CA","SKL"
43.31,-65.44,"Lower Woods Harbour","CA","LWH"
46.04,-61.23,"Mabou","CA","MAB"
45.16,-72.09,"Magog","CA","MAG"
51.11,-56.01,"Main Brook","CA","MBR"
48.08,-78.07,"Malartic","CA","MTI"
47.1,-55.1,"Marystown","CA","MTN"
44.36,-80.36,"Meaford","CA","MFD"
45.37,-62.25,"Merigomish","CA","MGH"
52.24,-110.38,"Metiskow","CA","MSW"
47.03,-65.27,"Millbank","CA","MLK"
71.53,-80.55,"Milne Inlet Port","CA","MNI"
45.44,-82.1,"Mindemoya","CA","MYO"
44.41,-63.22,"Minesville","CA","MSV"
46.05,66.04,"Minto","CA","MTO"
49.08,-122.18,"Mission","CA","MIB"
49.13,-65.45,"Mont-Louis","CA","MOL"
45.38,-73.3,"Montreal-Est","CA","MRE"
44.47,-63.08,"Musquodoboit Harbour","CA","MUS"
50.14,-117.48,"Nakusp","CA","NAK"
42.48,-80.04,"Nanticoke","CA","NAN"
49.36,-119.35,"Naramata","CA","NMT"
46.15,-60.33,"Neil's Harbour","CA","NS3"
49.29,-117.18,"Nelson","CA","NLS"
49.56,-98.04,"Newton","CA","EWT"
43.15,-79.04,"Niagara-on-the-Lake","CA","NOL"
47.33,-53.4,"Norman's Cove","CA","NCV"
49.53,-121.28,"North Bend","CA","NRB"
49.32,-98.33,"Notre-Dame-de-Lourdes","CA","NDL"
46,-72.21,"Notre-Dame-du-Bon-Conseil","CA","NBC"
49.55,-98,"Oakville","CA","OAJ"
44.16,-76.43,"Odessa","CA","ODE"
49.1,-119.33,"Oliver","CA","OVR"
45.27,-75.32,"Orleans","CA","OLS"
45.02,-73.04,"Philipsburg","CA","PHL"
44.2,-64.26,"Pleasantville","CA","PSV"
47.29,-69.17,"Pohenegamook","CA","PHM"
43,-82.24,"Point Edward","CA","PEW"
45.36,-61.22,"Point Tupper","CA","PTU"
50.09,-66.29,"Pointe Noire","CA","PNO"
45.39,-73.29,"Pointe-aux-Trembles","CA","PXT"
45.26,-73.44,"Pointe-Claire","CA","POI"
45.34,-74.22,"Pointe-Fortune","CA","PFT"
48.33,-58.43,"Port au Port","CA","PAP"
46.02,-64.05,"Port Elgin","CA","PEL"
43.13,-79.13,"Port Weller","CA","PWE"
48.2,-70.53,"Port-Alfred","CA","PAF"
50.01,-66.52,"Port-Cartier","CA","PCA"
48.11,-64.59,"Port-Daniel","CA","PDL"
48.1,-64.55,"Port-Daniel - Gascons","CA","GPD"
48.24,-78.22,"Preissac","CA","CQ5"
45.52,-74.05,"Prevost","CA","VOS"
44.28,-63.47,"Prospect","CA","PPT"
47.31,-57.25,"Ramea","CA","RAM"
62.49,-92.04,"Rankin Inlet","CA","RIT"
47.5,-69.32,"Riviere-du-Loup","CA","RDL"
49.04,-123.1,"Robert's Bank","CA","RTB"
46.08,-71.13,"Robertsonville","CA","RSV"
43.37,-80.08,"Rockwood","CA","RCD"
51.11,-113.56,"Rocky View County","CA","ABR"
50.51,-56.07,"Roddickton","CA","ROD"
48.5,-87.31,"Rossport","CA","RPO"
48.25,-71.04,"Saguenay","CA","SAG"
53.38,-113.38,"Saint Albert","CA","S8A"
45.01,-73.02,"Saint-Armand","CA","STD"
51.14,-58.39,"Saint-Augustin","CA","SAU"
48.28,-71.4,"Saint-Bruno-Lac-Saint-Jean","CA","BOJ"
43.1,-79.14,"Saint-Catharines","CA","SCA"
45.41,-73.11,"Saint-Charles-sur-Richelieu","CA","ZCR"
46.2,-73.29,"Saint-Damien-de-Brandon","CA","SDN"
45.24,-73.35,"Sainte-Catherine","CA","SCT"
46.58,-70.58,"Sainte-Famille","CA","SFI"
45.34,-73.54,"Saint-Eustache","CA","SEU"
45.48,-72.11,"Saint-Felix-de-Kingsey","CA","ST3"
46.1,-73.24,"Saint-Felix-de-Valois","CA","SFX"
46.04,-72.5,"Saint-Francois-du-Lac","CA","SFR"
48.29,-71.47,"Saint-Gedeon","CA","W4C"
45.16,-71.31,"Saint-Isidore d'Auckland","CA","XZC"
45.16,-66.04,"Saint-John","CA","SJB"
47.34,-52.44,"Saint-John's","CA","SJF"
46.18,-70.52,"Saint-Joseph-de-Beauce","CA","XJH"
45.29,-73.3,"Saint-Lambert","CA","SLT"
46.54,-55.24,"Saint-Lawrence","CA","SLW"
46.55,-53.35,"Saint-Marys","CA","SMS"
47.32,-69.48,"Saint-Pascal","CA","SPA"
45.27,-73.38,"Saint-Pierre","CA","SPI"
46.45,-71.14,"Saint-Romuald-d'Etchemin","CA","SRO"
46.38,-53.36,"Saint-Shotts","CA","SST"
46.44,-72.34,"Saint-Tite","CA","ZTI"
45.14,-74.15,"Saint-Zotique","CA","SZT"
48.49,-64.25,"Sandy Beach","CA","SBH"
49.4,-97.26,"Sanford","CA","SF2"
50.21,-125.55,"Sayward","CA","SYW"
52.46,-111.41,"Sedgewick","CA","SED"
49.36,-54.1,"Seldom","CA","SEM"
50.12,-66.23,"Sept-Iles","CA","SEI"
59.25,-63.45,"Seven Islands Bay","CA","SEB"
49.39,-108.24,"Shaunavon","CA","SNV"
44.56,-62.32,"Sheet Harbour","CA","SHH"
44.04,-80.12,"Shelburne","CA","SLB"
50.5,-118.59,"Sicamous","CA","SIO"
47.37,-53.18,"Spaniards Bay","CA","SPN"
56.15,-96.06,"Split Lake","CA","SLK"
49.29,-56.06,"Springdale","CA","SPD"
48.33,-58.34,"Stephenville","CA","STV"
43.28,-65.34,"Stoney Island","CA","SYI"
45.13,-61.44,"Stormont","CA","SMT"
52.19,-114.05,"Sylvan Lake","CA","SYL"
43.03,-80.59,"Thamesford","CA","THA"
49,-123.04,"Thawwassen","CA","TWN"
48.59,-123.41,"Thetis Island","CA","TTL"
51.42,-113.16,"Three Hills","CA","THH"
49.53,-55.37,"Tilt Cove","CA","TCV"
46.16,-71,"Tring Jonction","CA","TJN"
51.5,-113.14,"Trochu","CA","TRO"
49.39,-54.45,"Twillingate","CA","TWI"
48.56,-125.31,"Ucluelet","CA","UCL"
45.38,-72.41,"Upton","CA","UPT"
45.15,-74.08,"Valleyfield","CA","VLF"
45.46,-73.21,"Vercheres","CA","VCH"
48.26,-123.21,"Victoria","CA","VIC"
56.15,-61.51,"Voisey's Bay","CA","VOB"
45.13,-64.01,"Walton","CA","WTN"
49.2,-123.09,"West Vancouver","CA","WVR"
44.41,-76.24,"Westport","CA","WTO"
53.37,-115.14,"Wildwood","CA","WWO"
44.59,-64.08,"Windsor","CA","WDR"
46.17,-72.5,"Yamachiche","CA","ZYE"
6.01,12.24,"Banana","CD","BNW"
2.49,24.43,"Makala","CD","MKL"
5.3,21.43,"Togo","CF","TOG"
-1.13,16.48,"Mossaka","CG","MOS"
1,15.54,"Oyo","CG","OYO"
-2.56,12.42,"Yombo","CG","YOM"
47.16,8.29,"Aeugst am Albis","CH","XRE"
47,9.3,"Bad Ragaz","CH","BRZ"
47.09,8.19,"Ballwil","CH","BA8"
47.11,7.34,"Biberist","CH","BIB"
47.17,8.12,"Birrwil","CH","BIR"
46.28,6.54,"Blonay","CH","BLY"
46.36,6.38,"Bretigny-sur-Morrens","CH","BSM"
46.59,8.36,"Brunnen","CH","BRU"
47.28,8.4,"Brutten","CH","BTT"
46.26,6.17,"Bursinel","CH","BUR"
47.11,8.28,"Cham","CH","HHM"
47.23,7,"Chevenez","CH","CHE"
47.19,7.23,"Choindez","CH","N66"
46.15,6.12,"Collonge-Bellerive","CH","CBL"
46.19,6.12,"Coppet","CH","COP"
46.55,6.38,"Couvet","CH","CVT"
47.34,8.15,"Dottingen","CH","DOT"
46.29,6.44,"Epesses","CH","EPS"
47.18,8.36,"Erlenbach","CH","ERB"
47.17,8.37,"Feldmeilen","CH","FEM"
47.01,9.31,"Flasch","CH","FLA"
46.54,6.46,"Gorgier","CH","GRG"
47.36,9.17,"Guttingen","CH","GTT"
47.01,6.58,"Hauterive","CH","HTE"
47.17,8.37,"Herrliberg","CH","HBG"
47.01,8.39,"Ibach","CH","XZX"
47.35,8.15,"Klingnau","CH","RGU"
47.27,8.47,"Kollbrunn","CH","K3L"
47.08,7.36,"Koppigen","CH","KPP"
46.11,6.08,"Lancy","CH","GEL"
47.03,7.04,"Le Landeron","CH","LDO"
46.39,6.16,"Le Lieu","CH","LLU"
47.2,8.4,"Maur","CH","MAU"
47.17,8.38,"Meilen","CH","MLN"
47.17,8.14,"Meisterschwanden","CH","MWA"
46.19,7.33,"Miege","CH","MIG"
47.06,9.04,"Nafels","CH","NEF"
47.16,7.41,"Niederbipp","CH","NDB"
46.44,7.57,"Oberried am Brienzersee","CH","ODB"
46.08,8.44,"Porto Ronco","CH","POR"
46.18,7.48,"Raron","CH","RRN"
46.37,7.41,"Reichenbach","CH","RNB"
47.34,9.23,"Romanshorn","CH","RMH"
46.29,7.13,"Rougemont","CH","RGT"
46.53,6.46,"Saint-Aubin-Sauges","CH","SAS"
46.31,6.34,"Saint-Sulpice","CH","SSV"
47.4,9.03,"Salenstein","CH","TTG"
47.1,8.08,"Schenkon","CH","SEN"
47.14,8.56,"Schmerikon","CH","SMK"
46.58,8.2,"Stansstad","CH","STA"
47.12,8.28,"Steinhausen","CH","STI"
47.06,7.09,"Twann","CH","TAN"
47.16,8.4,"Uetikon am See","CH","UKS"
47.08,7.33,"Utzenstorf","CH","TZE"
46.17,6.1,"Versoix","CH","VSX"
46.43,6.58,"Villaz-Saint-Pierre","CH","VS5"
47.01,8.29,"Vitznau","CH","VZU"
47.06,8.31,"Walchwil","CH","WCW"
47.27,8.22,"Wurenlos","CH","WLO"
5.07,-3.17,"Assinie-Mafia","CI","ASS"
4.57,-4.33,"Baobab Terminal","CI","BAO"
5.19,-4.22,"Dabou","CI","DAB"
5.05,-5.34,"Fresco","CI","FRE"
5.28,-5.35,"Gbabam","CI","GBA"
5.08,-5.01,"Grand Lahou","CI","GLU"
5.12,-4.25,"Jacqueville","CI","JAC"
8.13,-8.06,"Kosagi","CI","KOS"
5.15,-3.58,"Port-Bouet","CI","PBT"
-26.21,-70.38,"Barquito","CL","BAR"
-41.45,-73.08,"Calbuco","CL","CBC"
-23.45,-70.28,"Caleta Coloso","CL","COL"
-29.27,-71.18,"Cruz Grande","CL","CGR"
-42.23,-73.4,"Dalcahue","CL","DCH"
-37.36,-73.39,"Lebu","CL","LEB"
-41.15,-73,"Llanquihue","CL","LIA"
-24.41,-69.46,"Los Vientos","CL","LVT"
-31.54,-71.3,"Los Vilos","CL","LOS"
-36.39,-72.27,"Nueva Aldea","CL","NAL"
-52.57,-71.11,"Pecket","CL","PCK"
-19.36,-70.12,"Pisagua","CL","PIS"
-23.05,-70.27,"Puerto Angamos","CL","PAG"
-45.29,-72.5,"Puerto Chacabuco","CL","PCH"
-49.09,-74.27,"Puerto Eden","CL","EDE"
-20.48,-70.12,"Puerto Patache","CL","PAT"
-31.52,-71.3,"Punta Chungo","CL","PTC"
-43.06,-73.37,"Quellon (Puerto Quellon)","CL","PTE"
-43.08,-73.4,"Quellon Viejo","CL","QUV"
-32.44,-71.29,"Ventanas","CL","VNT"
4.38,9.26,"Kumba","CM","KUM"
4.01,9.13,"Limbe","CM","LIM"
4.07,8.29,"Moudi Terminal","CM","MOU"
21.23,109.5,"Anpu","CN","APP"
30.31,117.02,"Anqing Pt","CN","AQG"
36.25,119.11,"Anqiu","CN","ANQ"
31.18,121.09,"Anting","CN","ANT"
27.35,120.27,"Aojiang Pt","CN","AJG"
25.28,105.47,"Bacao","CN","BCO"
31.02,110.23,"Badong","CN","BDG"
25.26,105.48,"Baiceng","CN","BCG"
19.42,109.13,"Baimajing","CN","BMJ"
35.01,118.36,"Baimao","CN","IMA"
30.26,111.31,"Baiyang","CN","BYG"
31.25,121.29,"Baoshan Pt","CN","BSD"
19,108.37,"Basuo Pt","CN","BSP"
46.05,127.24,"Bayan","CN","BYA"
21.28,109.07,"Beihai Pt","CN","BIH"
22.55,113.12,"Beijiao","CN","BIJ"
21.22,110.15,"Beitan","CN","SXB"
22.37,114.51,"Bijia","CN","PHB"
33.43,119.37,"Binhai","CN","BHX"
27.15,120.2,"Binyang","CN","BYN"
21.31,111,"Bohe","CN","DBX"
38.27,118.26,"Bozhong","CN","BZG"
34.51,118.03,"Cangshan","CN","GSA"
23.29,111.19,"Cangwu","CN","CGW"
38.57,118.32,"Caofeidian Pt","CN","CFD"
30.47,121.24,"Caojing","CN","CJG"
40.25,124.48,"Changdianhekou","CN","CDH"
28.12,112.59,"Changsha","CN","CSH"
31.39,120.43,"Changshu Pt","CN","CGS"
31.47,119.58,"Changzhou Pt","CN","CZX"
31.36,117.51,"Chaohu","CN","CHU"
23.16,116.36,"Chaoyang Pt","CN","CHY"
23.4,116.38,"Chaozhou Pt","CN","COZ"
22.57,113.14,"Chencun","CN","CUN"
40.58,117.56,"Chengde","CN","CNG"
29.26,113.09,"Chenglingji Pt","CN","CLJ"
31.55,120.14,"Chengxi","CN","CHX"
22.29,113.53,"Chiwan Pt","CN","CWN"
30.39,117.28,"Chizhou Pt","CN","CHI"
31.38,121.24,"Chongming","CN","CGM"
29.35,106.33,"Chongqing","CN","CQI"
32.19,118.17,"Chuzhou","CN","CHZ"
30.1,121.14,"Cixi","CN","CIX"
22.32,113.52,"DA CHAN BAY","CN","DCB"
43.57,129.51,"Daan","CN","DAN"
24.32,118.19,"Dadeng I.","CN","DDD"
33.11,120.28,"Dafeng Pt","CN","DFG"
38.55,121.36,"Dalian","CN","DAL"
39.44,123.43,"Dalu Island","CN","DLD"
25.11,119.36,"Damaiyu","CN","DMY"
40.08,124.22,"Dandong","CN","DDZ"
25.22,109.26,"Danzhou","CN","DHU"
22.36,114.3,"Dapeng","CN","DPG"
38.54,121.36,"Dashihuagang","CN","DAS"
29.53,121.57,"Daxie Pt","CN","DAX"
22.4,114.4,"Dayawan","CN","DAY"
26.13,109.07,"Defeng","CN","DEF"
37.26,116.17,"Dezhou","CN","DEZ"
26.14,119.37,"Dongdaiwan","CN","DDW"
19.03,108.56,"Dongfang","CN","DFA"
39.53,124.08,"Donggang","CN","DGN"
23.02,113.45,"Dongguan Pt","CN","DGG"
22.57,115.38,"Donghai","CN","DNG"
33.4,108.4,"Dongjiangkou","CN","DJK"
20.2,110.25,"Dongjiaotou Pt","CN","DJT"
21.43,112.13,"Dongping","CN","DGP"
24.4,118.28,"Dongshi","CN","DSH"
21.29,107.59,"Dongxing","CN","DOX"
37.25,118.41,"Dongying Pt","CN","DYN"
22.12,113.17,"Doumen Pt","CN","DOU"
30.24,114.49,"Ezhou","CN","EZH"
21.46,108.21,"Fangcheng Pt","CN","FAN"
36.42,121.14,"Fengcheng","CN","FCH"
23.03,112.27,"Fengkai","CN","FKI"
47.15,132.02,"Fujin","CN","FUJ"
29.42,107.2,"Fuling","CN","FLG"
22.39,113.47,"Fuyong","CN","FNG"
48.21,134.18,"Fuyuan","CN","FUY"
26.05,119.18,"Fuzhou","CN","FZH"
32.18,119.51,"Gaogang","CN","GAO"
21.55,113.15,"Gaolan","CN","GON"
36.19,103.56,"Gaolan","CN","GLN"
22.53,112.5,"Gaoming Pt","CN","GOM"
23.38,117.14,"Gongkou","CN","GGK"
22.47,113.52,"Gongming","CN","GOG"
22.15,112.48,"Gongyi","CN","TSG"
21.58,112.48,"Guanghai Pt","CN","GHI"
23.08,113.14,"Guangzhou","CN","GGZ"
23.06,109.36,"Guigang","CN","GUG"
25.16,110.17,"Guilin","CN","GUI"
22.08,113.49,"Guishan","CN","GIS"
22.36,113.1,"Guzhen","CN","GZE"
20.02,110.2,"Haikou","CN","HKO"
20.15,108.5,"Haikou New Pt","CN","HXG"
20.02,110.1,"Haikou Pt","CN","HIG"
28.4,121.26,"Haimen","CN","HME"
45.44,126.36,"Harbin","CN","HRN"
39.53,115.16,"Hebei","CN","HEB"
50.14,127.29,"Heihe","CN","HEK"
50.12,119.23,"Heishantou","CN","HST"
22.12,112.19,"Hengban","CN","ENP"
23.1,114.37,"Hengli","CN","HNI"
22.46,112.57,"Heshan Pt","CN","HSN"
22.39,113.08,"Hetang","CN","HTG"
23.1,114.16,"Honghai Pt","CN","BLX"
22.56,113.38,"Houjie","CN","HOU"
24.53,118.4,"Houzhu","CN","HZU"
47.01,130.42,"Huachuan","CN","HCN"
23.03,112.27,"Huaiji","CN","HIJ"
40.22,115.3,"Huailai","CN","HLI"
